"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"building","study_4",121,"hypothesis","I believe that these plants have been genetically modified to be able to grow with no sunlight.",4,5,5,4.666666667,18695,1.381462312,"why there is plant growth in an abandoned building",2.3244727583927
"building","study_4",67,"hypothesis","The plant life are a new species",2,2,2,2,17302,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",37,"hypothesis","The plants in the abandoned building can survive without direct sunlight.",3,2,2,2.333333333,16436,-0.161078646,"why there is plant growth in an abandoned building",-0.174225127023173
"building","study_4",49,"hypothesis","another naural source gives the plants life",3,3,3,3,16765,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",104,"hypothesis","These plants get all the necessary nutrients from the soil",2,3,3,2.666666667,18250,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",11,"hypothesis","Plants in this abandoned building were able to survive because they were of different species, and these might not need to receive the same amount of sun",4,2,2,2.666666667,15732,-0.022896707,"why there is plant growth in an abandoned building",-0.00594347946652664
"building","study_4",13,"hypothesis","These are unknown types of plants that dont not require sunlight.",2,2,2,2,15772,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",104,"hypothesis","These plants get their nutrients from another source of light",3,3,3,3,18251,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",109,"hypothesis","These plants have been genetically modified to not need direct sunlight for",4,4,4,4,18378,0.913342639,"why there is plant growth in an abandoned building",1.64413904879864
"building","study_4",109,"hypothesis","These plants may able to survive with sources other than direct sunlight.",2,3,3,2.666666667,18379,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",7,"hypothesis","These plants have adapted to their environment and learned to survive in this environment",3,3,3,3,15655,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",29,"hypothesis","The house was originally built around the plant life",2,3,2,2.333333333,16193,0.022105564,"why there is plant growth in an abandoned building",0.0972330878254381
"building","study_4",17,"hypothesis","Some one could be watering these plants themselves",4,2,3,3,15863,0.123856818,"why there is plant growth in an abandoned building",0.385195731785799
"building","study_4",22,"hypothesis","these plants are ones that grow very easily",NA,2,2,2,15989,-0.265794504,"why there is plant growth in an abandoned building",-0.458112087866199
"building","study_4",69,"hypothesis","There are other forms of light they are receiving.",NA,2,3,2.5,17355,-0.095510854,"why there is plant growth in an abandoned building",-0.0503625538488029
"building","study_4",85,"hypothesis","these plants are self sufficient",NA,3,3,3,17766,0.277382407,"why there is plant growth in an abandoned building",0.626571063907873
"building","study_4",85,"hypothesis","these plants can thrive in the shade",NA,2,2,2,17767,-0.265794504,"why there is plant growth in an abandoned building",-0.458112087866199
"building","study_4",54,"hypothesis","the plants may be living off of a symbiotic relationship with other organisms, such as algae etc",4,5,5,4.666666667,16900,1.381462312,"why there is plant growth in an abandoned building",2.3244727583927
"building","study_4",91,"hypothesis","The plants were grown outside then moved inside.",2,2,3,2.333333333,17930,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",91,"hypothesis","These plants are not from eatsh, and therefore have different requirements for growth that do not involve access to sunlight.",2,4,3,3,17931,0.490225237,"why there is plant growth in an abandoned building",0.866730996624429
"building","study_4",28,"hypothesis","These plants may have been plants that grow on human bodies; feeding on them",4,5,3,4,16161,1.087955261,"why there is plant growth in an abandoned building",1.80390844432094
"building","study_4",51,"hypothesis","The failing structure of the building may provide gaps through which light can enter the building",2,3,3,2.666666667,16823,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",4,"hypothesis","The plants are carnivorous and feed on insects to obtain nutrients",3,5,5,4.333333333,15585,1.243280373,"why there is plant growth in an abandoned building",1.96645161835988
"building","study_4",2,"hypothesis","Fungus or other forms of growth can cause a plant to grow.",5,5,5,5,15543,1.51964425,"why there is plant growth in an abandoned building",2.72001448833075
"building","study_4",101,"hypothesis","They only need water and air.",2,2,3,2.333333333,18185,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",73,"hypothesis","Over time, plants have adapted to limited sunlight in order to grow",2,2,3,2.333333333,17450,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",83,"hypothesis","If a building is abandoned, then plants do not need sunlight to flourish and grow.",1,2,3,2,17695,-0.290688997,"why there is plant growth in an abandoned building",-0.549730742614752
"building","study_4",27,"hypothesis","All plants that need light to survive died",4,3,2,3,16128,0.298469441,"why there is plant growth in an abandoned building",0.588564644151372
"building","study_4",80,"hypothesis","Even though the sunlight is not direct it is still indirect and perhaps these plants developed a way tosurvive with limited sunlight",2,3,3,2.666666667,17616,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",27,"hypothesis","The building has always been dark, so the plants are accustumed to the darkness",3,2,3,2.666666667,16129,-0.01432512,"why there is plant growth in an abandoned building",0.16933166843992
"building","study_4",87,"hypothesis","the plants will not need to do photosynthesis to live",3,2,2,2.333333333,17823,-0.161078646,"why there is plant growth in an abandoned building",-0.174225127023173
"building","study_4",87,"hypothesis","there will be a compound inside of the building that makes it good for the plants to live",NA,3,2,2.5,17824,0.107098757,"why there is plant growth in an abandoned building",0.260342875916965
"building","study_4",19,"hypothesis","Are this plants genetically related to photosynthesizing plants?",NA,1,NA,1,15921,-0.711081391,"why there is plant growth in an abandoned building",-1.53265068738978
"building","study_4",59,"hypothesis","The plants prosper in the buildings dark environment.",2,2,2,2,17038,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",26,"hypothesis","The planets there do not need sunlight to grow.",2,2,2,2,16091,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",14,"hypothesis","Maybe they aren't plant life at all, but just look like what other plants we know look like.",4,5,1,3.333333333,15802,0.794448211,"why there is plant growth in an abandoned building",1.22679927541557
"building","study_4",55,"hypothesis","Not all of the plant life is suriving, but the life that is, does not need sunlight.",2,2,2,2,16919,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",55,"hypothesis","The plant life does not need sunlight to grow.",2,2,2,2,16920,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",50,"hypothesis","if there are plants in the abandon buidling then the plants are recieving nutrition",2,2,3,2.333333333,16797,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",121,"hypothesis","I believe that these plants are taken outside during the day and then brought back in at night.",3,3,4,3.333333333,18694,0.453794553,"why there is plant growth in an abandoned building",0.877370398224682
"building","study_4",94,"hypothesis","If the plants can grow without sunlight, then they do not go through all of the steps of photosynthesis.",3,3,3,3,17995,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",102,"hypothesis","if there is no direct sunlight and theplants are all alive, then sunlight is not a necessary component for these plant species to live.",2,2,3,2.333333333,18204,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
